Wavelength,Flux
9851.4526, 7.5771e+01
9852.4575, 7.5581e+01
9853.4625, 7.5635e+01
9854.4677, 7.5635e+01
9855.4729, 7.5771e+01
9856.4782, 7.5635e+01
9857.4836, 7.5282e+01
9858.4891, 7.5581e+01
9859.4947, 7.5771e+01
9860.5004, 7.5798e+01
9861.5062, 7.5716e+01
9862.5122, 7.5553e+01
9863.5182, 7.3706e+01
9864.5243, 7.1696e+01
9865.5306, 7.3950e+01
9866.5369, 7.5662e+01
9867.5433, 7.5852e+01
9868.5499, 7.5907e+01
9869.5565, 7.5825e+01
9870.5633, 7.5282e+01
9871.5701, 7.5472e+01
9872.5771, 7.5716e+01
9873.5841, 7.4657e+01
9874.5913, 7.2565e+01
9875.5985, 7.2022e+01
9876.6059, 7.4331e+01
9877.6133, 7.5581e+01
9878.6209, 7.5907e+01
9879.6286, 7.5988e+01
9880.6364, 7.6042e+01
9881.6442, 7.5988e+01
9882.6522, 7.5499e+01
9883.6603, 7.4385e+01
9884.6685, 7.4331e+01
9885.6768, 7.5418e+01
9886.6852, 7.5852e+01
9887.6936, 7.5771e+01
9888.7022, 7.5336e+01
9889.7109, 7.4630e+01
9890.7197, 7.2918e+01
9891.7286, 7.0337e+01
9892.7376, 7.1152e+01
9893.7468, 7.2456e+01
9894.7560, 7.4059e+01
9895.7653, 7.5309e+01
9896.7747, 7.5608e+01
9897.7842, 7.5635e+01
9898.7939, 7.5581e+01
9899.8036, 7.5173e+01
9900.8134, 7.3570e+01
9901.8233, 7.0935e+01
9902.8334, 7.2130e+01
9903.8435, 7.4494e+01
9904.8538, 7.5064e+01
9905.8641, 7.5173e+01
9906.8746, 7.5010e+01
9907.8851, 7.4412e+01
9908.8958, 7.4440e+01
9909.9065, 7.5173e+01
9910.9174, 7.5418e+01
9911.9283, 7.5200e+01
9912.9394, 7.4956e+01
9913.9506, 7.4766e+01
9914.9619, 7.2918e+01
9915.9732, 7.1261e+01
9916.9847, 7.3326e+01
9917.9963, 7.4494e+01
9919.0080, 7.4901e+01
9920.0198, 7.5227e+01
9921.0317, 7.5336e+01
9922.0437, 7.5390e+01
9923.0558, 7.5309e+01
9924.0680, 7.5010e+01
9925.0803, 7.4548e+01
9926.0927, 7.4249e+01
9927.1052, 7.4113e+01
9928.1178, 7.4630e+01
9929.1305, 7.4874e+01
9930.1433, 7.4820e+01
9931.1563, 7.4956e+01
9932.1693, 7.4738e+01
9933.1824, 7.3815e+01
9934.1957, 7.3298e+01
9935.2090, 7.4222e+01
9936.2224, 7.4684e+01
9937.2360, 7.4521e+01
9938.2496, 7.4630e+01
9939.2634, 7.4684e+01
9940.2772, 7.4657e+01
9941.2912, 7.4847e+01
9942.3053, 7.4847e+01
9943.3194, 7.4467e+01
9944.3337, 7.4195e+01
9945.3481, 7.4276e+01
9946.3626, 7.3978e+01
9947.3771, 7.4168e+01
9948.3918, 7.4630e+01
9949.4066, 7.4711e+01
9950.4215, 7.4467e+01
9951.4365, 7.4005e+01
9952.4516, 7.3842e+01
9953.4668, 7.3543e+01
9954.4821, 7.3679e+01
9955.4975, 7.4113e+01
9956.5130, 7.4222e+01
9957.5286, 7.4331e+01
9958.5443, 7.4168e+01
9959.5602, 7.4168e+01
9960.5761, 7.4195e+01
9961.5921, 7.4086e+01
9962.6083, 7.3950e+01
9963.6245, 7.3543e+01
9964.6408, 7.3706e+01
9965.6573, 7.4249e+01
9966.6738, 7.4249e+01
9967.6905, 7.4168e+01
9968.7072, 7.4276e+01
9969.7241, 7.4086e+01
9970.7411, 7.3950e+01
9971.7581, 7.3815e+01
9972.7753, 7.3978e+01
9973.7926, 7.4276e+01
9974.8099, 7.4304e+01
9975.8274, 7.4168e+01
9976.8450, 7.4059e+01
9977.8627, 7.3923e+01
9978.8805, 7.3787e+01
9979.8984, 7.3706e+01
9980.9164, 7.3787e+01
9981.9345, 7.4005e+01
9982.9527, 7.3923e+01
9983.9710, 7.3869e+01
9984.9894, 7.3706e+01
9986.0079, 7.3489e+01
9987.0266, 7.3842e+01
9988.0453, 7.3733e+01
9989.0641, 7.2918e+01
9990.0831, 7.3271e+01
9991.1021, 7.3815e+01
9992.1212, 7.3869e+01
9993.1405, 7.4005e+01
9994.1598, 7.3896e+01
9995.1793, 7.2945e+01
9996.1989, 7.2320e+01
9997.2185, 7.3217e+01
9998.2383, 7.3733e+01
9999.2582, 7.3407e+01
10000.2781, 7.2755e+01
10001.2982, 7.3190e+01
10002.3184, 7.3489e+01
10003.3387, 7.3217e+01
10004.3591, 7.3135e+01
10005.3796, 7.3380e+01
10006.4002, 7.3652e+01
10007.4209, 7.3842e+01
10008.4417, 7.3842e+01
10009.4626, 7.3706e+01
10010.4836, 7.3461e+01
10011.5047, 7.3163e+01
10012.5260, 7.3353e+01
10013.5473, 7.3516e+01
10014.5687, 7.3461e+01
10015.5903, 7.3624e+01
10016.6119, 7.3706e+01
10017.6336, 7.3652e+01
10018.6555, 7.3624e+01
10019.6774, 7.3516e+01
10020.6995, 7.3434e+01
10021.7217, 7.3326e+01
10022.7439, 7.3135e+01
10023.7663, 7.3108e+01
10024.7888, 7.3271e+01
10025.8114, 7.3434e+01
10026.8340, 7.3244e+01
10027.8568, 7.2185e+01
10028.8797, 7.1804e+01
10029.9027, 7.2755e+01
10030.9258, 7.3000e+01
10031.9490, 7.2945e+01
10032.9723, 7.2619e+01
10033.9958, 7.1533e+01
10035.0193, 7.1641e+01
10036.0429, 7.2511e+01
10037.0666, 7.2646e+01
10038.0905, 7.1859e+01
10039.1144, 7.0283e+01
10040.1384, 7.0908e+01
10041.1626, 7.2157e+01
10042.1868, 7.2239e+01
10043.2112, 7.1994e+01
10044.2356, 7.1777e+01
10045.2602, 7.1696e+01
10046.2849, 7.1370e+01
10047.3096, 7.0718e+01
10048.3345, 6.9875e+01
10049.3595, 6.8517e+01
10050.3846, 6.5719e+01
10051.4098, 6.1372e+01
10052.4351, 6.0339e+01
10053.4605, 6.4279e+01
10054.4860, 6.7756e+01
10055.5116, 6.9522e+01
10056.5373, 7.0419e+01
10057.5631, 7.0745e+01
10058.5890, 7.0799e+01
10059.6151, 7.0174e+01
10060.6412, 6.9278e+01
10061.6674, 6.9739e+01
10062.6938, 7.1261e+01
10063.7202, 7.2076e+01
10064.7468, 7.2076e+01
10065.7734, 7.1804e+01
10066.8002, 7.1723e+01
10067.8271, 7.1994e+01
10068.8540, 7.2348e+01
10069.8811, 7.2022e+01
10070.9083, 7.1207e+01
10071.9356, 7.1668e+01
10072.9630, 7.2320e+01
10073.9904, 7.2538e+01
10075.0180, 7.2674e+01
10076.0457, 7.2701e+01
10077.0736, 7.2646e+01
10078.1015, 7.2592e+01
10079.1295, 7.2402e+01
10080.1576, 7.2293e+01
10081.1858, 7.2239e+01
10082.2142, 7.2130e+01
10083.2426, 7.1994e+01
10084.2711, 7.1831e+01
10085.2998, 7.1940e+01
10086.3285, 7.1831e+01
10087.3574, 7.1315e+01
10088.3864, 7.1478e+01
10089.4154, 7.2022e+01
10090.4446, 7.2348e+01
10091.4739, 7.2375e+01
10092.5033, 7.2185e+01
10093.5328, 7.2212e+01
10094.5623, 7.2103e+01
10095.5920, 7.2130e+01
10096.6218, 7.2185e+01
10097.6517, 7.2212e+01
10098.6818, 7.2293e+01
10099.7119, 7.2157e+01
10100.7421, 7.1831e+01
10101.7724, 7.1940e+01
10102.8029, 7.2348e+01
10103.8334, 7.2402e+01
10104.8640, 7.2293e+01
10105.8948, 7.1859e+01
10106.9256, 7.1152e+01
10107.9566, 7.0582e+01
10108.9877, 7.1179e+01
10110.0188, 7.2076e+01
10111.0501, 7.2212e+01
10112.0815, 7.2239e+01
10113.1130, 7.2212e+01
10114.1446, 7.1940e+01
10115.1762, 7.1587e+01
10116.2080, 7.1125e+01
10117.2400, 7.1179e+01
10118.2720, 7.1913e+01
10119.3041, 7.2185e+01
10120.3363, 7.2049e+01
10121.3686, 7.1940e+01
10122.4011, 7.1886e+01
10123.4336, 7.1777e+01
10124.4662, 7.1777e+01
10125.4990, 7.0799e+01
10126.5318, 6.9223e+01
10127.5648, 7.0256e+01
10128.5979, 7.1614e+01
10129.6310, 7.1886e+01
10130.6643, 7.1750e+01
10131.6977, 7.1750e+01
10132.7312, 7.1750e+01
10133.7648, 7.1587e+01
10134.7984, 7.1777e+01
10135.8322, 7.1913e+01
10136.8662, 7.1723e+01
10137.9002, 7.1424e+01
10138.9343, 7.1071e+01
10139.9685, 7.0881e+01
10141.0028, 7.1342e+01
10142.0373, 7.1696e+01
10143.0718, 7.1804e+01
10144.1065, 7.1505e+01
10145.1412, 7.0663e+01
10146.1761, 7.0446e+01
10147.2110, 6.9196e+01
10148.2461, 6.6642e+01
10149.2813, 6.8870e+01
10150.3165, 7.1207e+01
10151.3519, 7.1397e+01
10152.3874, 7.1261e+01
10153.4230, 7.1370e+01
10154.4587, 7.1315e+01
10155.4945, 7.0908e+01
10156.5304, 7.0500e+01
10157.5664, 7.0038e+01
10158.6026, 6.9604e+01
10159.6388, 7.0066e+01
10160.6751, 7.1152e+01
10161.7116, 7.1370e+01
10162.7481, 7.0527e+01
10163.7848, 6.9604e+01
10164.8215, 6.9875e+01
10165.8584, 6.8218e+01
10166.8954, 6.6724e+01
10167.9324, 6.9278e+01
10168.9696, 7.0582e+01
10170.0069, 7.0038e+01
10171.0443, 7.0500e+01
10172.0818, 7.1234e+01
10173.1194, 7.1288e+01
10174.1571, 7.1125e+01
10175.1949, 7.0799e+01
10176.2329, 7.0772e+01
10177.2709, 7.1098e+01
10178.3090, 7.1261e+01
10179.3473, 7.1207e+01
10180.3856, 7.1207e+01
10181.4241, 7.1044e+01
10182.4626, 7.0826e+01
10183.5013, 7.0853e+01
10184.5400, 7.0392e+01
10185.5789, 6.7756e+01
10186.6179, 6.5311e+01
10187.6570, 6.7512e+01
10188.6962, 6.9413e+01
10189.7355, 6.9957e+01
10190.7749, 7.0663e+01
10191.8144, 7.0908e+01
10192.8540, 7.0799e+01
10193.8937, 6.9413e+01
10194.9336, 6.5909e+01
10195.9735, 6.6018e+01
10197.0135, 6.8870e+01
10198.0537, 6.9631e+01
10199.0939, 7.0093e+01
10200.1343, 7.0419e+01
10201.1748, 7.0201e+01
10202.2153, 7.0066e+01
10203.2560, 7.0500e+01
10204.2968, 7.0256e+01
10205.3377, 6.9142e+01
10206.3787, 6.9359e+01
10207.4198, 7.0337e+01
10208.4610, 7.0555e+01
10209.5023, 7.0527e+01
10210.5437, 7.0038e+01
10211.5853, 6.9468e+01
10212.6269, 7.0093e+01
10213.6686, 7.0364e+01
10214.7105, 7.0093e+01
10215.7524, 7.0229e+01
10216.7945, 7.0174e+01
10217.8367, 6.8517e+01
10218.8789, 6.5121e+01
10219.9213, 6.5637e+01
10220.9638, 6.7077e+01
10222.0064, 6.8544e+01
10223.0491, 7.0201e+01
10224.0919, 7.0609e+01
10225.1348, 7.0609e+01
10226.1778, 7.0446e+01
10227.2209, 7.0283e+01
10228.2642, 6.9984e+01
10229.3075, 6.9930e+01
10230.3509, 7.0229e+01
10231.3945, 7.0283e+01
10232.4381, 7.0229e+01
10233.4819, 7.0337e+01
10234.5258, 7.0392e+01
10235.5697, 7.0174e+01
10236.6138, 6.9984e+01
10237.6580, 7.0093e+01
10238.7023, 7.0283e+01
10239.7467, 7.0066e+01
10240.7912, 6.9332e+01
10241.8358, 6.9441e+01
10242.8805, 7.0066e+01
10243.9254, 7.0120e+01
10244.9703, 7.0174e+01
10246.0153, 7.0174e+01
10247.0605, 6.9604e+01
10248.1057, 6.9033e+01
10249.1511, 6.9685e+01
10250.1966, 7.0120e+01
10251.2421, 6.9903e+01
10252.2878, 6.9875e+01
10253.3336, 6.9903e+01
10254.3795, 6.9739e+01
10255.4255, 6.9794e+01
10256.4716, 6.9930e+01
10257.5178, 6.9957e+01
10258.5641, 7.0038e+01
10259.6105, 7.0038e+01
10260.6571, 6.9903e+01
10261.7037, 6.9875e+01
10262.7505, 6.9875e+01
10263.7973, 6.9767e+01
10264.8443, 6.9522e+01
10265.8913, 6.9278e+01
10266.9385, 6.9250e+01
10267.9858, 6.9142e+01
10269.0332, 6.9386e+01
10270.0807, 6.9794e+01
10271.1283, 6.9848e+01
10272.1760, 6.9658e+01
10273.2238, 6.9604e+01
10274.2717, 6.9604e+01
10275.3198, 6.9441e+01
10276.3679, 6.9278e+01
10277.4161, 6.9549e+01
10278.4645, 6.9739e+01
10279.5129, 6.9767e+01
10280.5615, 6.9794e+01
10281.6102, 6.9739e+01
10282.6589, 6.9712e+01
10283.7078, 6.9712e+01
10284.7568, 6.9604e+01
10285.8059, 6.9495e+01
10286.8551, 6.9522e+01
10287.9044, 6.9658e+01
10288.9538, 6.9631e+01
10290.0034, 6.8734e+01
10291.0530, 6.5664e+01
10292.1027, 6.4985e+01
10293.1526, 6.8109e+01
10294.2025, 6.9386e+01
10295.2526, 6.9495e+01
10296.3028, 6.9549e+01
10297.3531, 6.9576e+01
10298.4034, 6.9468e+01
10299.4539, 6.9359e+01
10300.5045, 6.9169e+01
10301.5552, 6.8870e+01
10302.6060, 6.8897e+01
10303.6570, 6.8789e+01
10304.7080, 6.8354e+01
10305.7591, 6.8463e+01
10306.8104, 6.9087e+01
10307.8617, 6.9142e+01
10308.9132, 6.8897e+01
10309.9647, 6.8653e+01
10311.0164, 6.8843e+01
10312.0682, 6.9250e+01
10313.1200, 6.9305e+01
10314.1720, 6.8843e+01
10315.2241, 6.7865e+01
10316.2763, 6.8001e+01
10317.3287, 6.8870e+01
10318.3811, 6.9169e+01
10319.4336, 6.9060e+01
10320.4862, 6.8952e+01
10321.5390, 6.9060e+01
10322.5918, 6.9060e+01
10323.6448, 6.8789e+01
10324.6978, 6.8870e+01
10325.7510, 6.9033e+01
10326.8043, 6.9033e+01
10327.8577, 6.8789e+01
10328.9112, 6.6941e+01
10329.9648, 6.3871e+01
10331.0185, 6.5311e+01
10332.0723, 6.6452e+01
10333.1262, 6.6479e+01
10334.1803, 6.7620e+01
10335.2344, 6.7865e+01
10336.2887, 6.8408e+01
10337.3430, 6.8870e+01
10338.3975, 6.8924e+01
10339.4520, 6.8897e+01
10340.5067, 6.8843e+01
10341.5615, 6.8653e+01
10342.6164, 6.7539e+01
10343.6714, 6.6018e+01
10344.7265, 6.6833e+01
10345.7817, 6.5610e+01
10346.8370, 6.4089e+01
10347.8925, 6.6805e+01
10348.9480, 6.8218e+01
10350.0036, 6.7620e+01
10351.0594, 6.7050e+01
10352.1153, 6.8001e+01
10353.1712, 6.8626e+01
10354.2273, 6.8680e+01
10355.2835, 6.8354e+01
10356.3398, 6.7593e+01
10357.3962, 6.7702e+01
10358.4527, 6.8327e+01
10359.5093, 6.8517e+01
10360.5660, 6.8544e+01
10361.6229, 6.8544e+01
10362.6798, 6.8517e+01
10363.7368, 6.8463e+01
10364.7940, 6.8463e+01
10365.8513, 6.8164e+01
10366.9086, 6.7675e+01
10367.9661, 6.7838e+01
10369.0237, 6.8137e+01
10370.0814, 6.8272e+01
10371.1392, 6.8354e+01
10372.1971, 6.7675e+01
10373.2551, 6.4034e+01
10374.3132, 6.1589e+01
10375.3715, 6.5528e+01
10376.4298, 6.8001e+01
10377.4883, 6.8300e+01
10378.5468, 6.8191e+01
10379.6055, 6.7675e+01
10380.6643, 6.6099e+01
10381.7231, 6.5338e+01
10382.7821, 6.7050e+01
10383.8412, 6.8055e+01
10384.9004, 6.8191e+01
10385.9597, 6.8191e+01
10387.0192, 6.8164e+01
10388.0787, 6.8109e+01
10389.1383, 6.8109e+01
10390.1981, 6.7892e+01
10391.2579, 6.7539e+01
10392.3179, 6.7566e+01
10393.3780, 6.7403e+01
10394.4381, 6.7349e+01
10395.4984, 6.7838e+01
10396.5588, 6.7783e+01
10397.6193, 6.6153e+01
10398.6799, 6.3817e+01
10399.7406, 6.4876e+01
10400.8015, 6.7050e+01
10401.8624, 6.7756e+01
10402.9234, 6.7946e+01
10403.9846, 6.7838e+01
10405.0459, 6.7566e+01
10406.1072, 6.7485e+01
10407.1687, 6.7349e+01
10408.2303, 6.7104e+01
10409.2920, 6.6615e+01
10410.3538, 6.6697e+01
10411.4157, 6.7566e+01
10412.4777, 6.7865e+01
10413.5398, 6.7811e+01
10414.6021, 6.7811e+01
10415.6644, 6.7811e+01
10416.7269, 6.7729e+01
10417.7894, 6.7485e+01
10418.8521, 6.7159e+01
10419.9149, 6.7267e+01
10420.9777, 6.7539e+01
10422.0407, 6.7702e+01
10423.1038, 6.7729e+01
10424.1670, 6.7485e+01
10425.2304, 6.6371e+01
10426.2938, 6.4985e+01
10427.3573, 6.5556e+01
10428.4210, 6.5501e+01
10429.4847, 6.5202e+01
10430.5486, 6.6642e+01
10431.6126, 6.7430e+01
10432.6766, 6.7512e+01
10433.7408, 6.7512e+01
10434.8051, 6.7349e+01
10435.8695, 6.7213e+01
10436.9340, 6.6778e+01
10437.9986, 6.6316e+01
10439.0634, 6.6751e+01
10440.1282, 6.7240e+01
10441.1932, 6.7294e+01
10442.2582, 6.7186e+01
10443.3234, 6.7186e+01
10444.3887, 6.7159e+01
10445.4540, 6.7267e+01
10446.5195, 6.7376e+01
10447.5851, 6.7322e+01
10448.6508, 6.7186e+01
10449.7166, 6.6670e+01
10450.7826, 6.5556e+01
10451.8486, 6.5637e+01
10452.9147, 6.6724e+01
10453.9810, 6.7131e+01
10455.0474, 6.7023e+01
10456.1138, 6.6751e+01
10457.1804, 6.5284e+01
10458.2471, 6.2703e+01
10459.3139, 6.3219e+01
10460.3808, 6.5012e+01
10461.4478, 6.4496e+01
10462.5149, 6.3138e+01
10463.5821, 6.4550e+01
10464.6495, 6.6371e+01
10465.7169, 6.7023e+01
10466.7845, 6.7104e+01
10467.8522, 6.7077e+01
10468.9199, 6.7077e+01
10469.9878, 6.6996e+01
10471.0558, 6.5882e+01
10472.1239, 6.2920e+01
10473.1921, 6.3246e+01
10474.2604, 6.5882e+01
10475.3289, 6.6805e+01
10476.3974, 6.6941e+01
10477.4660, 6.6860e+01
10478.5348, 6.6778e+01
10479.6037, 6.6724e+01
10480.6726, 6.6697e+01
10481.7417, 6.6751e+01
10482.8109, 6.6805e+01
10483.8802, 6.6724e+01
10484.9496, 6.6479e+01
10486.0191, 6.6371e+01
10487.0888, 6.6561e+01
10488.1585, 6.6018e+01
10489.2283, 6.5474e+01
10490.2983, 6.6262e+01
10491.3684, 6.6724e+01
10492.4385, 6.6697e+01
10493.5088, 6.6588e+01
10494.5792, 6.6588e+01
10495.6497, 6.6507e+01
10496.7203, 6.6398e+01
10497.7910, 6.5827e+01
10498.8619, 6.5039e+01
10499.9328, 6.5637e+01
10501.0039, 6.6316e+01
10502.0750, 6.6507e+01
10503.1463, 6.6262e+01
10504.2176, 6.5637e+01
10505.2891, 6.5556e+01
10506.3607, 6.6045e+01
10507.4324, 6.6316e+01
10508.5042, 6.6235e+01
10509.5762, 6.6235e+01
10510.6482, 6.6235e+01
10511.7203, 6.6099e+01
10512.7926, 6.5746e+01
10513.8649, 6.5827e+01
10514.9374, 6.6072e+01
10516.0100, 6.6235e+01
10517.0827, 6.6289e+01
10518.1555, 6.6262e+01
10519.2284, 6.5474e+01
10520.3014, 6.4252e+01
10521.3745, 6.4985e+01
10522.4477, 6.6045e+01
10523.5211, 6.6099e+01
10524.5945, 6.5990e+01
10525.6681, 6.6181e+01
10526.7418, 6.6153e+01
10527.8156, 6.5990e+01
10528.8894, 6.6099e+01
10529.9634, 6.6181e+01
10531.0376, 6.6018e+01
10532.1118, 6.5420e+01
10533.1861, 6.4632e+01
10534.2605, 6.3464e+01
10535.3351, 6.2920e+01
10536.4098, 6.4849e+01
10537.4845, 6.5501e+01
10538.5594, 6.5202e+01
10539.6344, 6.5610e+01
10540.7095, 6.6018e+01
10541.7847, 6.5990e+01
10542.8600, 6.5773e+01
10543.9354, 6.5474e+01
10545.0110, 6.5556e+01
10546.0866, 6.5773e+01
10547.1624, 6.5773e+01
10548.2382, 6.5610e+01
10549.3142, 6.5474e+01
10550.3903, 6.5637e+01
10551.4665, 6.5773e+01
10552.5428, 6.5637e+01
10553.6192, 6.5610e+01
10554.6957, 6.5746e+01
10555.7723, 6.5827e+01
10556.8491, 6.5800e+01
10557.9259, 6.5610e+01
10559.0029, 6.5447e+01
10560.0800, 6.5393e+01
10561.1572, 6.5393e+01
10562.2345, 6.5556e+01
10563.3119, 6.5501e+01
10564.3894, 6.5311e+01
10565.4670, 6.5501e+01
10566.5447, 6.5583e+01
10567.6226, 6.5447e+01
10568.7005, 6.5311e+01
10569.7786, 6.5365e+01
10570.8567, 6.5447e+01
10571.9350, 6.5528e+01
10573.0134, 6.5556e+01
10574.0919, 6.5474e+01
10575.1705, 6.5338e+01
10576.2493, 6.5365e+01
10577.3281, 6.5338e+01
10578.4070, 6.5148e+01
10579.4861, 6.4741e+01
10580.5652, 6.4795e+01
10581.6445, 6.5202e+01
10582.7239, 6.5094e+01
10583.8034, 6.4279e+01
10584.8830, 6.3355e+01
10585.9627, 6.3219e+01
10587.0425, 5.9008e+01
10588.1225, 5.5178e+01
10589.2025, 6.0638e+01
10590.2826, 6.4523e+01
10591.3629, 6.5121e+01
10592.4433, 6.5311e+01
10593.5238, 6.5338e+01
10594.6044, 6.5202e+01
10595.6851, 6.4985e+01
10596.7659, 6.4958e+01
10597.8468, 6.5148e+01
10598.9278, 6.5175e+01
10600.0090, 6.5121e+01
10601.0902, 6.5230e+01
10602.1716, 6.5230e+01
10603.2531, 6.5121e+01
10604.3347, 6.4279e+01
10605.4164, 6.0258e+01
10606.4982, 5.7188e+01
10607.5801, 6.0475e+01
10608.6621, 6.3246e+01
10609.7442, 6.4578e+01
10610.8265, 6.4904e+01
10611.9089, 6.4958e+01
10612.9913, 6.4768e+01
10614.0739, 6.3980e+01
10615.1566, 6.3898e+01
10616.2394, 6.4605e+01
10617.3223, 6.4795e+01
10618.4053, 6.4279e+01
10619.4885, 6.3871e+01
10620.5717, 6.4387e+01
10621.6550, 6.4822e+01
10622.7385, 6.4904e+01
10623.8221, 6.4958e+01
10624.9058, 6.4985e+01
10625.9896, 6.4958e+01
10627.0735, 6.4876e+01
10628.1575, 6.4578e+01
10629.2416, 6.2676e+01
10630.3258, 5.9334e+01
10631.4102, 6.1127e+01
10632.4947, 6.4116e+01
10633.5792, 6.4523e+01
10634.6639, 6.4224e+01
10635.7487, 6.3980e+01
10636.8336, 6.4306e+01
10637.9186, 6.4686e+01
10639.0037, 6.4659e+01
10640.0890, 6.4605e+01
10641.1743, 6.4659e+01
10642.2598, 6.4632e+01
10643.3453, 6.4605e+01
10644.4310, 6.4578e+01
10645.5168, 6.4632e+01
10646.6027, 6.4659e+01
10647.6887, 6.4659e+01
10648.7748, 6.4578e+01
10649.8610, 6.4306e+01
10650.9474, 6.4224e+01
10652.0338, 6.4387e+01
10653.1204, 6.4387e+01
10654.2071, 6.4442e+01
10655.2938, 6.4415e+01
10656.3807, 6.4360e+01
10657.4677, 6.4415e+01
10658.5549, 6.4387e+01
10659.6421, 6.4279e+01
10660.7294, 6.4034e+01
10661.8169, 6.3083e+01
10662.9044, 5.9389e+01
10663.9921, 5.6020e+01
10665.0799, 6.0231e+01
10666.1678, 6.3708e+01
10667.2558, 6.4224e+01
10668.3439, 6.4061e+01
10669.4321, 6.3735e+01
10670.5205, 6.3627e+01
10671.6089, 6.4034e+01
10672.6975, 6.4197e+01
10673.7861, 6.3844e+01
10674.8749, 6.3491e+01
10675.9638, 6.3817e+01
10677.0528, 6.4143e+01
10678.1419, 6.4143e+01
10679.2311, 6.4007e+01
10680.3205, 6.3926e+01
10681.4099, 6.4007e+01
10682.4995, 6.3980e+01
10683.5892, 6.3491e+01
10684.6789, 6.1426e+01
10685.7688, 5.7949e+01
10686.8588, 5.8601e+01
10687.9489, 5.9035e+01
10689.0392, 6.0611e+01
10690.1295, 6.2893e+01
10691.2200, 6.2051e+01
10692.3105, 5.8275e+01
10693.4012, 5.5449e+01
10694.4920, 5.6509e+01
10695.5829, 6.0176e+01
10696.6739, 5.9117e+01
10697.7650, 5.9579e+01
10698.8562, 6.2676e+01
10699.9475, 6.3545e+01
10701.0390, 6.3681e+01
10702.1306, 6.3708e+01
10703.2222, 6.3627e+01
10704.3140, 6.3572e+01
10705.4059, 6.3545e+01
10706.4979, 6.3464e+01
10707.5900, 6.3491e+01
10708.6823, 6.2730e+01
10709.7746, 6.0176e+01
10710.8670, 6.0421e+01
10711.9596, 6.2893e+01
10713.0523, 6.3627e+01
10714.1451, 6.3545e+01
10715.2380, 6.3437e+01
10716.3310, 6.3545e+01
10717.4241, 6.3518e+01
10718.5173, 6.3301e+01
10719.6107, 6.2350e+01
10720.7041, 6.1318e+01
10721.7977, 6.2350e+01
10722.8914, 6.3246e+01
10723.9852, 6.3464e+01
10725.0791, 6.3518e+01
10726.1731, 6.3491e+01
10727.2672, 6.2812e+01
10728.3614, 6.1426e+01
10729.4558, 5.8818e+01
10730.5502, 5.7134e+01
10731.6448, 5.8383e+01
10732.7395, 5.9253e+01
10733.8343, 6.1644e+01
10734.9292, 6.2567e+01
10736.0242, 6.2893e+01
10737.1193, 6.3219e+01
10738.2146, 6.3355e+01
10739.3099, 6.3382e+01
10740.4054, 6.3355e+01
10741.5010, 6.3246e+01
10742.5967, 6.3111e+01
10743.6925, 6.2622e+01
10744.7884, 6.2241e+01
10745.8844, 6.2486e+01
10746.9805, 6.1970e+01
10748.0768, 6.1290e+01
10749.1731, 6.1807e+01
10750.2696, 6.1752e+01
10751.3662, 5.8356e+01
10752.4629, 5.5531e+01
10753.5597, 5.9796e+01
10754.6566, 6.1834e+01
10755.7536, 6.0421e+01
10756.8508, 6.0557e+01
10757.9480, 6.2214e+01
10759.0454, 6.3029e+01
10760.1429, 6.3138e+01
10761.2405, 6.3138e+01
10762.3382, 6.3138e+01
10763.4360, 6.3056e+01
10764.5339, 6.2975e+01
10765.6319, 6.2975e+01
10766.7301, 6.3056e+01
10767.8284, 6.2730e+01
10768.9267, 6.1562e+01
10770.0252, 6.1046e+01
10771.1238, 6.1508e+01
10772.2225, 6.2187e+01
10773.3213, 6.2676e+01
10774.4203, 6.2866e+01
10775.5193, 6.2866e+01
10776.6185, 6.2757e+01
10777.7177, 6.2676e+01
10778.8171, 6.2757e+01
10779.9166, 6.2812e+01
10781.0162, 6.2866e+01
10782.1160, 6.2703e+01
10783.2158, 6.2133e+01
10784.3157, 6.1345e+01
10785.4158, 5.9796e+01
10786.5159, 5.9171e+01
10787.6162, 5.9443e+01
10788.7166, 5.7922e+01
10789.8171, 5.5395e+01
10790.9177, 5.9117e+01
10792.0185, 6.2241e+01
10793.1193, 6.2703e+01
10794.2203, 6.2703e+01
10795.3213, 6.2676e+01
10796.4225, 6.2622e+01
10797.5238, 6.2350e+01
10798.6252, 6.1807e+01
10799.7267, 6.1861e+01
10800.8283, 6.1997e+01
10801.9301, 6.1942e+01
10803.0319, 6.2214e+01
10804.1339, 6.2078e+01
10805.2360, 6.1671e+01
10806.3382, 6.1861e+01
10807.4405, 6.2296e+01
10808.5429, 6.2404e+01
10809.6454, 6.2404e+01
10810.7480, 6.1888e+01
10811.8508, 6.0339e+01
10812.9537, 5.6482e+01
10814.0566, 5.2352e+01
10815.1597, 5.6726e+01
10816.2629, 6.1100e+01
10817.3662, 6.2133e+01
10818.4697, 6.2187e+01
10819.5732, 6.1453e+01
10820.6769, 6.0122e+01
10821.7806, 6.0258e+01
10822.8845, 5.9769e+01
10823.9885, 5.6916e+01
10825.0926, 5.8546e+01
10826.1968, 6.1154e+01
10827.3011, 6.1562e+01
10828.4056, 5.9253e+01
10829.5101, 5.2597e+01
10830.6148, 5.2135e+01
10831.7196, 5.8139e+01
10832.8245, 6.0421e+01
